name,content,category,labels
瑶里景区,网上预定的门票，取票也非常快捷。农家小炒挺干净的，味道也好。。,门票/餐饮服务,1|3
瑶里景区,景点太分散了。古镇没有商业气息，但是文化气息比西递宏村差远了,历史文化,8
瑶里景区,"要开车,汪湖很美，标志还可以更清楚点，高岭土公园没有找到",风景/交通,0|2
瑶里景区,各景点相距较远，自有车才好玩。景点中没有详细说明。自己去不方便。,交通,2
瑶里景区,值的一去哦 古镇的饭菜超级好吃 老乡也很热情 去的时候车胎被扎了 老乡热情的帮我打电话联系修补 现在像这样没有商业气息的地方不多了 饶南的风景不错 里面有很多陶瓷制作展示,风景/餐饮服务/娱乐,0|3|6
瑶里景区,吃：因为过年，没什么人做生意，谈不上好坏‘住：还行，有热水但不大，有电视，没网络，有空调行：因为过年，没有太多的车，自驾没有问题，没车就不方便玩：景色同比江南多数山水风光还不错，空气非常好和三清山、庐山、柘林湖之流相比，瓷文化很有特点。徽派小镇与婺源还是有差距，但有陈毅旧居。,风景/交通/餐饮服务/历史文化,0|2|3|8
瑶里景区,因为汪湖景点塌方被封，所以同程定的票没用起来。环境真的很不错，很古朴的村庄。很值得一去，而且商业化气氛也不浓，这是我最喜欢的。就是景点很分散。,门票,1
瑶里景区,也许是旅游的地方比较多了，对瑶里的感觉并不如其他人要好。不过相比婺源，瑶里的民风要朴实些。但景点过于疏散，而门票却是大通票，显然不合理。古镇的景致大同小异。汪湖的自然风光要好些。,风景/门票,0|1
瑶里景区,历史文化、静逸闲适、空气清新、山清水秀，感觉很好、值得一去 。,风景/历史文化,0|8
瑶里景区,在城里待久了来瑶里可以放松一下，但几个景点捆在一起售票就不值，除了汪湖景点景色不错，古镇可以逛逛，其他景点属于可去可不去很一般的那种，如单独售票只会去汪湖。,风景/门票,0|1
瑶里景区,景区风景保护的不错，景点分散，每个景点都不大。如果不自驾，不太方便。若买一佰伍的门票，则觉得不值。若再搞活动，一元门票的话，有可能会再来。,风景/门票,0|1
瑶里景区,一般，，感觉除非专业搞陶瓷的，么什么好玩的，，不值这个门票价,门票,1
瑶里景区,虽然国庆期间人不是很多，但有同程的票，还是为行程提速！,门票,1
瑶里景区,梅岭很美，远处山峦叠嶂，近处古樟参天，风吹稻浪，一派丰收景象,风景,0
瑶里景区,景色不错，就是路上时间长了点。没什么团游的，清净。,风景,0
瑶里景区,总体上不错，汪胡景区最好，山水古树瀑布，绝对一流景区。其他四个景点偏差，,风景,0
瑶里景区,瑶里仙境，人文，自然，历史融合！最美在汪湖，水天一色！,风景/历史文化,0|8
瑶里景区,瑶里的景色还是不错的，可是景区的交通不是很方便，要不是自驾真不方便，没有统一的管理，自驾还是可以的。,风景/交通,0|2
瑶里景区,換票只能在游客中心很不方便，尤其瑤里各个小景点都很分散，我先到的景区不能换票，須先到十五公里外游客中心換，再十五公里回去玩。你說这三十公里的来回折腾是不是很惱火,门票,1
瑶里景区,风景是还可以，不过这景区管理很不正规，最主要的景点汪湖风景区其实从旁边的村子进去根本不用买票了，古镇和梅岭也不要票的，总之这120不划算,风景/门票,0|1
瑶里景区,感觉比想象的还要好一些，汪胡的自然风光不错，古镇的人文风光好,风景,0
瑶里景区,瑶里土味居一个不错的家庭式客栈，虽然简陋，但卫生很好，我们赶到已是晚上21:30分，主人在等待我们的到来，人很热情，我们没有吃晚饭能在如此时间为我们炒菜做饭真的感谢。交通方便，是游瑶里景点的必经之路。好感土味居周老板。,交通/餐饮服务/住宿,2|3|4
瑶里景区,那边游玩的人不多，我们去景区后就直接拿票了，还比较顺利，但说实话，风景一般，120的门票不值，而且景区之间相隔比较远，只适合自驾或跟团、,风景/门票,0|1
瑶里景区,南山瀑布非常漂亮，我们去的时候下雨，瀑布水很大其它几个景点也很好，因为知道的人不多，所以我们51去的人也不像其他景区一样人山人海还是非常惬意的，但是推荐自驾游，因为景区之间位置非常的远,风景/交通,0|2
瑶里景区,遇到了台风刚来，大风大雨的，没看到什么，只是去了汪湖景区看了下，挠南嘛，没导游你看不懂什么，就几个石坑和几个破亭子，一定要自驾游，我不知有没有观光车接送，每个景点离得好远好远，绕南到汪湖就一十几公里的山路，主要景区在汪湖,交通,2
瑶里景区,景区自然古老，山水一色，值得一玩，美中不足的是餐饮价格偏贵，独一份，没有选择,风景/餐饮服务,0|3
瑶里景区,很不错的一个地方。。就是几个景区比较分散，如果没有车玩起来会很累,交通,2
瑶里景区,汪胡风景不错，值得一看，古镇最后去的，太匆忙没仔细看，但标识不够清楚，景点让人难找。各景点过于分散无方便交通是最大问题。,风景/交通,0|2
瑶里景区,人少风景不错。其实都可以不买门票,风景/门票,0|1
瑶里景区,非常不错哦，既有浓郁的文化气息，又有大自然的风光，值得一去，最好自驾，景点较分散，通票实惠很多，网上定票的实惠自然更不用说,风景/门票/历史文化,0|1|8
瑶里景区,此次到景德镇去了瑶里古镇，由于景区相隔路途较远，不适合徒步，只玩了古镇。景区内风景还是还不错的，山清水秀。,风景,0
瑶里景区,瑶里也就是一个正常风景区。觉得还好。总体对比门票太贵。就算是在网上定的票，还是不划算。但是网上买便宜了，去景点门口买就哭疯吧。,门票,1
瑶里景区,景德镇是个好地方呀，周边游玩的地方很多，瑶里去玩的人不多，这样可以更好的欣赏风景哈！,风景,0
瑶里景区,景区不错，山里的空气给人的感觉就是不一样，景色很美，门票价格也不贵，好玩的分景点有古镇，绕南，汪湖。孩子很喜欢陶乐访。让她了解一下瓷器的制作过程。就是吃的有点小贵，最好自备干粮。,风景/门票/餐饮服务,0|1|3
瑶里景区,门票费很贵，不是顶划算，哪怕买的是98元的特价票，也不值。联票中也只有汪胡景区值得一去，自然生态，其他景区没什么意思……,门票,1
瑶里景区,很破旧，特别是跟后来去的婺源相比，景区整体管理不好，里边的每个景点距离还很远。古窑遗址很值得去，但整体的景区大套票很不值,门票,1
瑶里景区,风景不错，1元游瑶里，150元的票价定价较高，我觉得定价在60~90元会引来更多游客，别光顾了门票效益，游人更多能给老百姓更多实惠。,风景/门票,0|1
瑶里景区,瑶里是一个很古色古香的地方，民风纯朴，望湖景区的瀑布不错，原始森林中的千年树木也很多，古镇上多是徽派建筑，很漂亮，就是交通还不够方便，希望能够改善，让游客出行更方便。,风景/交通/建筑,0|2|9
瑶里景区,瑶里不愧为中国最美村镇，云绕山间，小镇干净、安静、淳朴，景点没有太多人为建筑，汪湖景区溯溪而上，到南山瀑布，一路好景不断，梅岭景区上到徽饶古道，有原始的味道。要称赞的是政府把路修的很好的地方，是洗涤心灵的完美旅程。,风景/建筑,0|9
瑶里景区,13号买到的1元票，取票很方便，可以玩4个景点，由于时间紧我们只玩了3个，古镇保存得很原始，村边的瑶河水很清澈，汪湖一定要去，一路上是清澈的山泉和瀑布，空气清新！,风景/门票,0|1
瑶里景区,只玩了瑶里古镇和汪胡风景区，瑶里古镇一般般，汪胡的古树有很多，瀑布水流小，风景还可以，就是门票贵了，旁边有汪胡镇，可以吃饭,风景/门票/餐饮服务,0|1|3
瑶里景区,景区景色非常美丽，尽管下着小雨，但优美的景色仍未影响游玩的兴致。景区内空气清新，整个山云雾缭绕，美丽急了！,风景,0
瑶里景区,瑶里的景区分散在几处，适合自驾游。沿途风景不错，犹其到汪胡景区的途中，常常会停下来看看再走。值得一去。同程订票取票非常方便。,风景/门票,0|1
瑶里景区,景点比较分散 自驾方便点 汪湖爬得有点累 风景尚可 但水里有漂浮的** 需要加强管理 梅岭古祠堂太破败了 幸好有老樟树可看,风景,0
瑶里景区,汪湖真是太美了，朋友说月底带孩子再来一次，住上一晚，细细享受这山泉叮咚，虫叽鸟鸣的自然生态，来一次就相当于清洗了一次肺，真心值得推荐！,风景,0
瑶里景区,饶南是不错的，特别是玩泥巴环节。。那个纠结～看老师在那捏什么像什么，我在那老是觉得不是那转盘歪就是手拽南山瀑布很美，我是下雨天去的，水更大，加上瑶里几乎是我见过最美丽的古镇，绝对不虚此行,风景/娱乐,0|6
瑶里景区,同程服务挺好的，到窗口可以直接取票，六个景点就汪胡、绕南、古镇有些看头，梅岭看几棵千年树，高岭就是个森林公司，也没人管的，古埠已不复当年繁华。,门票,1
瑶里景区,去的那天正下雨，真有点“天青色等烟雨而我在等你，炊烟袅袅升起隔江千万里”的感觉。古镇很淳朴游客不多原生态，绕南还可以自己动手体验拉坯，梅岭什么都没有不推荐，汪湖没湖就一不太大的瀑布，还好山路爬起来不是那么辛苦。景点间相隔教远，建议自驾或者当地包车。,风景/交通/娱乐,0|2|6
瑶里景区,瑶里其实没有什么好玩的，特别是里面的几个所谓的景点，实在太小了，和瑶里门票捆绑卖的另外一个景点也不怎么样，门票价格明显不值。,门票,1
瑶里景区,古镇保存的不错，如果搞得再干净些就更好了。用一天的时间，玩了5个景点(共6个)，汪湖最好，其次，绕南，景点之间距离远，适合自驾游。整体感觉，山清水秀，空气清新，远离喧嚣，有益身心健康。,风景,0
